,Brand,Year,Model,Car/Suv,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,BodyType,Doors,Seats,Price,extra_word,engine_capacity,engine_power,fuel_consumption_rate,colour_exterior,colour_interior,location_province,location_state
14882,9,2023,49,0,2,0,0,0,86009.0,0,4.0,7.0,58290.0,3471,4.0,2.0,6.2,19,377,590,9
14883,2,2020,733,2,1,0,0,1,15872.0,2,2.0,4.0,99900.0,811,6.0,3.0,7.8,1,0,104,0
14884,56,2023,711,3,2,0,2,0,86009.0,3,2.0,5.0,148566.0,3472,6.0,6.7,0.0,24,382,590,9
14885,7,2014,178,4,1,0,3,4,134957.0,4,4.0,5.0,11999.0,3473,4.0,2.2,7.6,3,3,70,0
14886,16,2023,426,0,2,0,0,0,86009.0,0,4.0,7.0,49060.0,3474,4.0,2.2,6.0,19,377,590,9
14887,10,2023,13,0,0,0,1,2,5.0,0,4.0,5.0,43870.0,2037,4.0,2.5,7.5,1,3,31,0
14888,10,2011,45,1,1,1,1,2,230000.0,1,5.0,5.0,5500.0,3475,4.0,2.0,7.9,11,3,31,0
14889,5,2023,112,0,2,0,4,0,86009.0,0,4.0,7.0,130381.0,2160,6.0,3.3,8.9,19,377,590,9
14890,5,2019,41,0,1,0,1,2,56460.0,0,4.0,7.0,42888.0,1657,6.0,3.5,9.1,0,0,59,0
14891,11,2021,82,5,1,0,4,0,16399.0,5,4.0,5.0,72990.0,1423,4.0,2.0,8.2,1,3,39,0
14892,21,2023,327,8,2,0,1,1,86009.0,8,2.0,4.0,58630.0,2920,4.0,2.0,6.3,19,377,590,9
14893,2,2013,173,4,1,0,2,1,102446.0,4,4.0,5.0,24990.0,3476,4.0,2.0,6.2,1,7,16,0
14894,23,2023,495,0,2,0,0,1,86009.0,0,4.0,5.0,40990.0,3016,4.0,1.4,6.2,19,377,590,9
14895,10,2017,50,0,1,0,1,2,160013.0,0,4.0,5.0,19990.0,258,4.0,2.0,7.4,2,3,23,0
14896,56,2023,711,3,2,1,2,0,86009.0,3,2.0,5.0,152028.0,3477,6.0,6.7,0.0,24,382,590,9
14897,8,2012,9,1,1,0,1,2,64912.0,1,5.0,5.0,13990.0,169,4.0,1.3,6.6,6,4,16,0
14898,13,2014,180,0,1,0,1,2,64896.0,0,4.0,5.0,18990.0,352,4.0,2.0,8.4,3,0,1,0
14899,2,2023,86,4,2,0,2,4,86009.0,4,4.0,5.0,98700.0,3478,4.0,2.0,6.8,19,377,590,9
14900,18,2016,101,4,1,0,1,1,66242.0,4,4.0,5.0,16990.0,267,4.0,2.2,7.6,0,3,89,0
14901,13,2012,180,0,1,0,0,0,79998.0,0,4.0,5.0,19990.0,148,4.0,2.0,7.5,6,0,52,0
14902,34,2023,401,9,2,0,2,0,86009.0,9,2.0,14.0,64200.0,3479,3.0,2.0,0.0,24,388,590,9
14903,5,2008,209,6,1,0,1,2,86009.0,6,4.0,5.0,8990.0,433,6.0,3.5,9.9,5,4,16,0
14904,16,2023,352,0,2,0,0,2,7.0,0,4.0,5.0,46988.0,1563,4.0,2.5,6.8,2,7,40,0
14905,54,2023,418,2,2,0,2,1,86009.0,2,2.0,2.0,524580.0,3480,8.0,4.0,11.0,24,377,590,9
14906,5,2005,19,6,1,0,1,2,246947.0,6,4.0,5.0,5999.0,214,4.0,2.4,8.8,9,3,34,0
14907,9,2023,49,0,2,0,0,1,86009.0,0,4.0,5.0,57790.0,561,4.0,2.0,8.5,19,377,590,9
14908,9,2011,123,1,1,1,1,0,144255.0,1,5.0,5.0,7999.0,461,4.0,1.6,4.7,2,3,34,0
14909,16,2015,52,1,1,0,1,2,167670.0,1,5.0,5.0,16990.0,370,4.0,2.5,6.1,3,7,16,0
14910,19,2023,453,0,2,0,0,3,86009.0,0,4.0,5.0,133800.0,2800,6.0,3.0,6.9,19,377,590,9
14911,16,2023,59,5,2,0,1,0,86009.0,5,4.0,5.0,53921.0,718,4.0,3.0,8.0,0,3,31,0
14912,26,2023,105,5,2,0,4,0,86009.0,5,4.0,5.0,53800.0,1279,4.0,3.0,8.0,25,384,590,9
14913,1,2023,145,0,2,0,1,4,5.0,0,5.0,5.0,29490.0,322,3.0,1.3,7.3,0,0,39,0
14914,21,2023,650,1,2,1,1,1,86009.0,1,5.0,4.0,54450.0,3481,4.0,2.0,6.9,19,377,590,9
14915,10,2022,32,5,0,0,4,0,10.0,5,4.0,5.0,67990.0,1107,4.0,2.4,8.6,8,7,40,0
14916,10,2021,50,0,1,0,1,2,58908.0,0,4.0,5.0,25480.0,258,4.0,2.0,7.6,5,3,24,0
14917,3,2023,305,0,2,0,0,3,86009.0,0,4.0,5.0,135200.0,809,6.0,3.0,9.1,19,377,590,9
14918,19,2021,266,6,1,0,0,3,16896.0,6,4.0,5.0,85880.0,1126,4.0,2.0,7.3,1,0,106,0
14919,5,2023,95,5,2,1,4,0,86009.0,5,2.0,2.0,43225.0,126,4.0,2.8,7.8,19,377,590,9
14920,20,2020,144,4,1,0,1,2,5578.0,4,4.0,8.0,39888.0,124,6.0,3.3,10.8,0,3,24,0
14921,11,2013,21,0,1,0,2,0,152258.0,0,4.0,7.0,22995.0,1174,6.0,2.7,8.2,11,7,23,0
14922,16,2023,426,0,2,0,1,4,86009.0,0,4.0,7.0,58560.0,2021,4.0,2.5,8.1,19,377,590,9
14923,19,2021,117,6,1,0,1,1,29945.0,6,4.0,5.0,57990.0,795,4.0,2.0,6.1,0,0,39,0
14924,5,2012,10,3,1,0,2,2,137912.0,3,4.0,3.0,24995.0,11,4.0,2.7,11.6,0,0,23,0
14925,11,2023,82,5,2,0,4,0,86009.0,5,4.0,5.0,71190.0,2549,6.0,3.0,8.4,19,377,590,9
14926,12,2018,177,6,1,1,0,1,99265.0,6,4.0,5.0,39995.0,414,4.0,2.0,9.2,4,7,23,0
14927,3,2023,305,0,2,0,0,3,86009.0,0,4.0,7.0,151499.0,3482,6.0,3.0,9.1,19,377,590,9
14928,34,2021,194,3,1,0,2,0,44316.0,3,4.0,2.0,26888.0,398,4.0,1.9,8.6,0,3,24,0
14929,7,2020,26,0,1,0,1,2,74178.0,0,4.0,7.0,25888.0,2286,4.0,2.5,8.1,5,3,24,0
14930,8,2023,118,6,2,0,1,2,86009.0,6,4.0,5.0,57900.0,303,4.0,1.5,6.5,19,377,590,9
14931,10,2021,50,0,1,0,1,2,55949.0,0,4.0,5.0,25490.0,258,4.0,2.0,7.6,4,3,24,0
14932,7,2023,94,5,2,0,4,0,86009.0,5,4.0,4.0,57695.0,3170,4.0,2.3,7.8,19,377,590,9
14933,5,2015,208,3,1,0,2,0,274630.0,3,4.0,2.0,33990.0,495,4.0,3.0,8.0,0,3,10,0
14934,13,2023,448,0,2,0,0,0,12.0,0,4.0,8.0,75533.0,1493,4.0,2.2,7.3,0,3,36,0
14935,19,2023,266,6,2,0,0,3,86009.0,6,4.0,5.0,125000.0,3361,6.0,3.0,7.4,19,377,590,9
14936,18,2005,57,6,1,0,2,2,170072.0,6,4.0,5.0,10950.0,184,6.0,3.6,11.5,11,3,597,0
14937,18,2011,688,6,1,0,1,0,157000.0,6,4.0,5.0,8888.0,201,4.0,2.0,7.6,5,3,35,0
14938,26,2023,732,5,2,1,2,0,86009.0,5,2.0,3.0,118387.0,3483,6.0,7.8,0.0,25,387,590,9
14939,20,2018,90,0,1,0,1,2,32237.0,0,4.0,5.0,27990.0,233,4.0,2.0,7.9,0,3,108,0
14940,2,2023,388,6,2,0,0,1,86009.0,6,4.0,5.0,154000.0,3484,8.0,4.4,10.6,19,377,590,9
14941,6,2018,6,0,1,0,0,0,83441.0,0,4.0,5.0,58999.0,834,4.0,2.0,5.7,2,3,6,0
14942,8,2006,275,4,1,0,1,2,210358.0,4,4.0,7.0,7777.0,291,4.0,2.4,9.4,5,3,5,0
14943,26,2023,732,5,2,1,2,0,86009.0,5,2.0,3.0,120188.0,3485,6.0,7.8,0.0,25,387,590,9
14944,19,2015,266,6,1,0,0,0,91234.0,6,4.0,5.0,39888.0,2475,6.0,3.0,6.1,0,3,5,0
14945,16,2023,81,0,0,0,0,2,120.0,0,4.0,7.0,66500.0,1469,4.0,2.5,8.8,2,3,33,0
14946,68,2023,279,3,2,0,2,0,86009.0,3,2.0,3.0,61006.0,3486,4.0,4.0,0.0,24,380,590,9
14947,3,1989,734,8,1,0,2,2,198000.0,8,2.0,2.0,59999.0,1147,8.0,5.5,17.0,13,3,63,0
14948,26,2023,105,5,2,0,1,0,86009.0,5,4.0,5.0,53000.0,3487,4.0,3.0,8.0,25,384,590,9
14949,18,1994,57,6,1,0,2,2,48835.0,6,4.0,5.0,16950.0,2332,6.0,3.8,12.0,0,4,0,0
14950,5,2005,10,3,1,0,2,0,202406.0,3,4.0,3.0,21900.0,495,4.0,2.5,0.0,5,0,20,0
14951,16,2023,59,5,2,1,4,0,86009.0,5,2.0,2.0,49946.0,3374,4.0,3.0,8.0,19,377,590,9
14952,26,2023,732,5,2,0,2,0,86009.0,5,2.0,3.0,114461.0,3488,4.0,5.2,0.0,25,387,590,9
14953,18,2015,83,0,1,0,0,0,167691.0,0,4.0,7.0,15995.0,536,4.0,2.2,8.1,5,3,23,0
14954,13,2022,24,0,2,0,0,0,10.0,0,4.0,5.0,53044.0,2710,4.0,2.0,6.3,3,0,40,0
14955,5,2023,95,5,2,1,4,0,86009.0,5,2.0,5.0,48135.0,126,4.0,2.8,7.8,19,377,590,9
14956,7,2014,7,6,1,0,1,2,140219.0,6,4.0,5.0,13990.0,25,4.0,1.8,6.7,4,3,23,0
14957,16,2023,59,5,2,0,4,0,86009.0,5,4.0,5.0,57730.0,486,4.0,3.0,8.0,19,377,590,9
14958,10,2022,32,5,0,0,4,0,1038.0,5,4.0,5.0,60880.0,3489,4.0,2.4,8.6,0,0,52,0
14959,11,2011,21,0,1,0,2,2,167095.0,0,4.0,5.0,10499.0,171,6.0,4.0,10.6,4,4,15,0
14960,34,2023,210,5,2,1,4,0,86009.0,5,4.0,5.0,45780.0,1782,4.0,2.0,9.2,20,379,590,9
14961,20,2014,90,0,1,0,1,2,186712.0,0,4.0,5.0,14999.0,313,4.0,2.0,8.8,4,3,8,0
14962,7,2023,94,5,2,0,4,0,86009.0,5,4.0,5.0,59195.0,3170,4.0,2.3,7.9,19,377,590,9
14963,10,2023,32,5,2,0,4,0,10.0,5,4.0,5.0,52710.0,2441,4.0,2.4,8.6,5,6,40,0
14964,23,2022,93,1,2,0,1,2,15.0,1,5.0,5.0,28085.0,2183,4.0,1.2,4.8,4,12,65,0
14965,26,2023,732,5,2,1,2,0,86009.0,5,2.0,3.0,108461.0,3488,4.0,5.2,0.0,25,387,590,9
14966,9,2022,49,0,0,0,1,1,21.0,0,4.0,5.0,40990.0,874,4.0,1.4,7.7,0,3,31,0
14967,68,2023,279,5,2,0,2,0,86009.0,5,2.0,3.0,82073.0,3490,4.0,4.0,0.0,24,380,590,9
14968,8,2007,38,0,1,0,4,2,225950.0,0,4.0,5.0,10990.0,1019,4.0,2.4,10.0,5,3,12,0
14969,16,2023,35,0,0,0,0,2,2.0,0,4.0,5.0,46346.0,40,4.0,2.5,7.5,4,3,31,0
14970,16,2023,59,5,2,0,1,0,86009.0,5,4.0,5.0,51390.0,68,4.0,3.0,7.7,19,377,590,9
14971,15,2014,294,0,1,0,0,0,231419.0,0,4.0,7.0,12499.0,568,5.0,2.4,9.6,4,3,10,0
14972,27,2023,735,6,2,0,2,1,86009.0,6,4.0,5.0,212320.0,3491,6.0,3.4,10.0,21,380,590,9
14973,12,2009,64,1,1,1,0,1,108602.0,1,5.0,5.0,17995.0,237,4.0,2.5,10.7,0,3,21,0
14974,19,2011,113,1,1,0,1,0,147000.0,1,5.0,5.0,9800.0,2128,4.0,2.0,5.7,0,3,9,0
14975,38,2023,516,2,2,0,2,1,86009.0,2,2.0,4.0,295000.0,16,8.0,4.7,14.3,24,377,590,9
14976,13,2012,180,0,1,0,1,2,99581.0,0,4.0,5.0,13995.0,28,4.0,2.0,8.5,1,3,23,0
14977,9,2023,133,5,2,0,0,0,86009.0,5,2.0,3.0,80790.0,3492,4.0,2.0,0.0,19,377,590,9
14978,19,2009,266,6,1,0,1,1,114000.0,6,4.0,5.0,8200.0,182,4.0,2.0,8.5,1,3,9,0
14979,5,2007,208,3,1,1,2,2,354238.0,3,4.0,3.0,14990.0,495,4.0,2.7,12.4,0,3,23,0
14980,9,2023,133,5,2,0,1,0,86009.0,5,2.0,3.0,73290.0,3383,4.0,2.0,0.0,19,377,590,9
14981,12,2018,17,0,1,0,0,2,45376.0,0,4.0,5.0,41990.0,82,6.0,3.6,9.9,4,4,144,0
14982,25,2023,91,0,2,0,0,1,86009.0,0,4.0,5.0,207500.0,104,8.0,4.0,12.2,24,377,590,9
14983,11,2012,15,1,1,0,1,2,83404.0,1,4.0,5.0,13995.0,2499,4.0,2.2,7.6,1,0,23,0
14984,20,2019,102,6,1,0,1,2,53781.0,6,4.0,5.0,23490.0,845,4.0,2.0,7.4,4,3,108,0
14985,25,2023,91,0,2,0,0,3,86009.0,0,4.0,5.0,161100.0,3493,6.0,3.0,3.5,24,377,590,9
14986,5,2017,27,1,1,0,1,2,84779.0,1,5.0,5.0,22900.0,41,4.0,1.8,6.1,5,3,21,0
14987,7,2008,178,0,1,0,0,2,190400.0,0,4.0,5.0,8000.0,147,4.0,2.0,8.5,5,4,2,0
14988,9,2023,133,5,2,0,1,0,86009.0,5,2.0,3.0,57580.0,3383,4.0,2.0,0.0,19,377,590,9
14989,16,2019,426,4,1,0,1,0,69370.0,4,4.0,5.0,39995.0,3494,4.0,2.2,7.6,3,3,23,0
14990,56,2023,518,3,2,0,2,0,86009.0,3,3.0,3.0,90883.0,3495,4.0,3.0,0.0,24,379,590,9
14991,10,2023,32,5,0,0,4,0,13.0,5,4.0,5.0,59990.0,3489,4.0,2.4,8.6,1,3,31,0
14992,21,2012,55,1,1,0,1,1,154822.0,1,2.0,4.0,13990.0,124,4.0,1.6,6.7,5,0,12,0
14993,56,2023,518,3,2,1,2,0,86009.0,3,3.0,3.0,90504.0,3496,4.0,3.0,0.0,24,379,590,9
14994,18,2008,146,6,1,0,2,1,101000.0,6,4.0,5.0,24999.0,3497,8.0,6.0,14.6,6,3,19,0
14995,5,2015,112,0,1,0,4,0,252019.0,0,4.0,7.0,39990.0,796,4.0,3.0,8.5,0,3,10,0
14996,9,2023,133,3,2,1,0,0,86009.0,3,2.0,3.0,64790.0,3498,4.0,2.0,0.0,19,377,590,9
14997,3,2011,33,2,1,0,2,0,133573.0,2,2.0,4.0,19500.0,2555,4.0,2.1,6.3,5,3,42,0
14998,56,2023,518,3,2,1,2,0,86009.0,3,3.0,3.0,90640.0,3499,4.0,3.0,0.0,24,379,590,9
14999,21,2012,55,1,1,0,1,1,52951.0,1,2.0,4.0,16990.0,3500,4.0,1.6,6.7,0,3,21,0
15000,9,2023,133,5,2,0,2,0,86009.0,5,2.0,3.0,68590.0,3501,4.0,2.0,0.0,19,377,590,9
15001,2,2016,484,1,1,0,2,1,43754.0,1,5.0,5.0,26998.0,1171,4.0,2.0,6.7,5,3,5,0
15002,10,2022,32,5,0,0,4,0,1327.0,5,4.0,5.0,65888.0,1107,4.0,2.4,8.6,0,393,40,0
15003,9,2023,133,3,2,0,2,0,86009.0,3,2.0,3.0,74790.0,3502,4.0,2.0,0.0,19,377,590,9
15004,13,2022,42,0,2,0,0,0,12.0,0,4.0,7.0,65863.0,1910,4.0,2.2,6.1,4,3,36,0
15005,56,2023,518,3,2,0,2,0,86009.0,3,3.0,3.0,64303.0,3503,4.0,2.3,0.0,24,379,590,9
15006,5,2023,570,2,2,1,2,1,86009.0,2,2.0,2.0,102000.0,3504,6.0,3.0,8.9,19,377,590,9
15007,7,2005,63,3,1,0,3,2,80243.0,3,4.0,5.0,14900.0,3505,4.0,2.2,7.6,1,13,158,0
15008,8,2007,79,1,1,1,1,1,185326.0,1,3.0,4.0,12999.0,145,4.0,2.0,9.3,1,3,30,0
15009,13,2023,720,5,2,0,2,0,86009.0,5,2.0,3.0,70232.0,3506,4.0,3.9,0.0,19,387,590,9
15010,5,2019,27,1,1,0,1,3,95071.0,1,5.0,5.0,28999.0,470,4.0,1.8,4.2,5,3,21,0
15011,13,2023,720,9,2,0,2,0,86009.0,9,2.0,3.0,74594.0,3507,4.0,3.9,0.0,19,387,590,9
15012,5,2013,95,5,1,1,2,2,149747.0,5,2.0,3.0,24950.0,226,4.0,2.7,11.0,0,3,27,0
15013,25,2023,445,8,2,0,2,1,86009.0,8,2.0,4.0,319800.0,1481,6.0,3.0,9.6,24,377,590,9
15014,10,2023,32,5,2,0,4,0,10.0,5,4.0,5.0,59230.0,295,4.0,2.4,8.6,4,7,40,0
15015,9,2017,49,0,1,0,0,1,78335.0,0,4.0,5.0,33990.0,225,4.0,2.0,7.5,5,3,108,0
15016,56,2023,518,3,2,1,2,0,86009.0,3,3.0,3.0,59738.0,3503,4.0,2.3,0.0,24,379,590,9
15017,20,2019,144,4,1,0,1,0,55702.0,4,4.0,8.0,44990.0,124,4.0,2.2,7.6,5,3,108,0
15018,13,2015,98,1,1,1,1,2,122015.0,1,3.0,4.0,18950.0,131,4.0,1.6,6.4,2,3,36,0
15019,56,2023,518,3,2,0,2,0,86009.0,3,3.0,3.0,78252.0,3508,4.0,3.0,0.0,24,379,590,9
15020,56,2023,518,5,2,0,2,0,86009.0,5,2.0,3.0,71559.0,3509,4.0,3.0,0.0,24,379,590,9
15021,2,2018,12,4,1,0,3,1,79921.0,4,4.0,5.0,67880.0,3510,4.0,2.2,7.6,0,7,23,0
15022,13,2013,180,0,1,0,0,0,225191.0,0,4.0,5.0,13880.0,964,4.0,2.0,7.2,5,7,23,0
15023,56,2023,518,3,2,1,2,0,86009.0,3,3.0,3.0,70202.0,3511,4.0,3.0,0.0,24,379,590,9
15024,30,2012,224,1,1,0,1,1,125502.0,1,5.0,5.0,11999.0,2188,4.0,1.4,6.2,3,3,6,0
15025,56,2023,518,5,2,0,2,0,86009.0,5,4.0,6.0,75789.0,3399,4.0,3.0,0.0,24,379,590,9
15026,9,2015,11,1,1,0,1,1,123869.0,1,5.0,5.0,18990.0,105,4.0,1.4,5.2,11,3,21,0
15027,5,2015,95,5,1,0,2,2,143766.0,5,2.0,3.0,21990.0,226,4.0,2.7,11.5,0,3,12,0
15028,56,2023,518,5,2,0,2,0,86009.0,5,2.0,3.0,83909.0,3512,4.0,3.0,0.0,24,379,590,9
15029,13,2018,39,1,1,0,1,2,62534.0,1,4.0,5.0,21888.0,220,4.0,2.0,7.4,5,0,8,0
15030,11,2017,82,5,1,0,4,0,115666.0,5,4.0,5.0,39888.0,907,5.0,3.2,9.2,0,3,5,0
15031,56,2023,518,5,2,0,2,0,86009.0,5,4.0,6.0,86714.0,3402,4.0,3.0,0.0,24,379,590,9
15032,9,2010,11,4,1,0,1,1,84000.0,4,4.0,5.0,8999.0,560,4.0,1.4,6.3,2,10,26,0
15033,4,2022,4,0,2,0,1,2,8.0,0,4.0,5.0,49990.0,982,4.0,1.3,6.0,0,0,4,0
15034,5,2002,75,0,1,0,4,2,208000.0,0,4.0,5.0,7888.0,128,4.0,2.0,9.0,5,3,35,0
15035,5,2007,10,7,1,0,2,2,77512.0,7,3.0,14.0,34990.0,46,4.0,2.7,12.6,0,3,10,0
15036,11,2013,21,0,1,0,2,0,157045.0,0,4.0,7.0,13980.0,24,6.0,2.7,8.2,3,0,23,0
15037,27,2013,110,6,1,0,2,1,193780.0,6,4.0,5.0,21999.0,160,6.0,3.5,9.4,5,3,15,0
15038,13,2014,98,1,1,1,1,2,141555.0,1,3.0,4.0,19995.0,592,4.0,1.6,6.4,2,3,23,0
15039,8,2009,79,6,1,0,1,2,86002.0,6,4.0,5.0,13995.0,20,4.0,1.8,7.2,9,3,23,0
15040,15,2013,168,4,1,0,3,0,194949.0,4,4.0,5.0,14999.0,3513,4.0,2.2,7.6,2,3,18,0
15041,7,2007,26,4,1,0,3,2,211297.0,4,4.0,5.0,9990.0,1806,4.0,2.2,7.6,2,3,22,0
15042,5,2010,208,7,1,0,2,2,260822.0,7,3.0,14.0,24990.0,46,4.0,2.7,12.6,0,3,10,0
15043,13,2014,180,0,1,0,0,0,145459.0,0,4.0,5.0,16800.0,218,4.0,2.0,7.2,1,3,23,0
15044,2,2012,97,4,1,0,3,0,159987.0,4,4.0,5.0,14999.0,3514,4.0,2.2,7.6,2,3,18,0
15045,6,2013,6,0,1,0,4,0,125723.0,0,4.0,5.0,18800.0,2545,4.0,2.2,7.0,1,3,23,0
15046,7,2007,63,4,1,0,2,2,125927.0,4,4.0,5.0,18995.0,73,4.0,2.2,7.6,0,0,10,0
15047,6,2013,6,0,1,0,0,0,187010.0,0,4.0,5.0,51555.0,2579,6.0,3.0,7.5,0,3,5,0
15048,14,2012,29,4,1,0,3,4,153791.0,4,4.0,5.0,19995.0,3515,4.0,2.2,7.6,4,3,3,0
15049,4,2015,131,1,1,0,3,2,102080.0,1,4.0,5.0,15999.0,3516,4.0,2.2,7.6,2,3,18,0
